pred,kWh,p,q,P,Q
4728564.706674546,4860945.25375,0,1,0,0
4526036.371012576,4672638.82,0,1,0,0
4404338.561044417,4525891.42875,0,1,0,0
4262712.37353383,4356947.956625,0,1,0,0
4059072.7955090627,4158299.119,0,1,0,0
3859938.7945231944,3971635.684125,0,1,0,0
3781719.214019656,3905643.5631250003,0,1,0,0
3841377.241810903,3928504.459375,0,1,0,0
3985912.603677325,3999995.3575,0,1,0,0
4242376.969538569,4186828.5117500005,0,1,0,0
4507213.497705862,4373169.43375,0,1,0,0
4633860.8754051775,4481764.819999999,0,1,0,0
4785008.677520983,4599156.533375,0,1,0,0
4777899.441887416,4619495.963749999,0,1,0,0
4604788.90386191,4507231.470125,0,1,0,0
4547503.019900061,4420652.534625,0,1,0,0
4569516.881700844,4458533.773125,0,1,0,0
4634655.278596379,4620088.029124999,0,1,0,0
4858885.341358572,4846375.85325,0,1,0,0
5131052.968500502,5112530.135749999,0,1,0,0
5170375.22328683,5193047.658875,0,1,0,0
5170037.9272523075,5164776.804874999,0,1,0,0
5148373.187617198,5197100.5665,0,1,0,0
5191493.87310946,5262806.0819999995,0,1,0,0
4898326.996082343,4907281.339625,0,1,0,0
4523192.863304816,4682545.051,0,1,0,0
4394752.162780091,4532423.626875,0,1,0,0
4316271.7028154135,4460769.972125,0,1,0,0
4169055.333908595,4323827.022625,0,1,0,0
4080510.7787729576,4263008.296999999,0,1,0,0
4404052.659012333,4605152.3467500005,0,1,0,0
5159241.586748153,5330506.9245,0,1,0,0
5887028.840404764,6112326.848375,0,1,0,0
6231105.385149017,6542202.144875,0,1,0,0
6242949.352199137,6608214.850625,0,1,0,0
6345015.429272339,6684080.48375,0,1,0,0
6548752.790414035,6774555.01725,0,1,0,0
6184325.07889615,6422013.18,0,1,0,0
6150919.954374127,6433928.609499999,0,1,0,0
6027050.719267935,6353133.057124999,0,1,0,0
5920414.996198706,6292348.492125,0,1,0,0
5877576.267234109,6197352.953125,0,1,0,0
5837468.667286277,6161493.9325,0,1,0,0
5911947.01867795,6227695.027125,0,1,0,0
5818607.5099436045,6112485.20625,0,1,0,0
5667347.26340463,5970819.678125001,0,1,0,0
5601999.937046602,5848066.525375,0,1,0,0
5554127.638272949,5793474.2555,0,1,0,0
5146657.691397965,5406733.160625,0,1,0,0
5068858.929612204,5124123.972,0,1,0,0
4908524.820487194,4942562.366875,0,1,0,0
4726621.737737201,4801411.689125,0,1,0,0
4553734.932230122,4613385.415624999,0,1,0,0
4435890.001101568,4466598.841,0,1,0,0
4789105.647348039,4745019.56475,0,1,0,0
5446303.164660566,5457387.6095,0,1,0,0
6123287.98708456,6148260.154375,0,1,0,0
6444993.815817744,6510598.9418750005,0,1,0,0
6478631.952690385,6605165.6096250005,0,1,0,0
6555721.416808359,6713533.075750001,0,1,0,0
6758413.421291798,6780504.54325,0,1,0,0
6362139.777179442,6492299.427,0,1,0,0
6371489.518931508,6539997.7345,0,1,0,0
6241602.888007306,6487995.331125,0,1,0,0
6205539.643695548,6425217.1431249995,0,1,0,0
6145460.958075732,6381411.652125,0,1,0,0
6118309.516975559,6394850.3535,0,1,0,0
6176428.041811027,6481769.7681249995,0,1,0,0
6083025.776404999,6391051.12125,0,1,0,0
5900977.272242315,6207954.833125,0,1,0,0
5806632.728987187,6002422.213375,0,1,0,0
5753754.5680745095,5749402.0065,0,1,0,0
5361139.745747827,5379409.295625,0,1,0,0
4975235.60783875,5126754.512,0,1,0,0
4821996.342113517,4900244.893874999,0,1,0,0
4674005.072963767,4818173.283125,0,1,0,0
4517081.185064003,4642539.225625001,0,1,0,0
4405926.108720802,4547749.623,0,1,0,0
4727951.6619672775,4893098.4657499995,0,1,0,0
5442978.282345906,5628502.943499999,0,1,0,0
6146225.250506744,6310148.385375001,0,1,0,0
6541075.675736517,6609374.404874999,0,1,0,0
6655513.061453521,6753040.296625,0,1,0,0
6809124.985258631,6952138.406749999,0,1,0,0
6961730.807562411,7129770.560249999,0,1,0,0
6512741.723376766,6874627.001,0,1,0,0
6458169.629899502,6942636.7905,0,1,0,0
6317640.311324298,6804889.829125,0,1,0,0
6185906.524439052,6696405.036125,0,1,0,0
6077777.937815346,6657128.426124999,0,1,0,0
6034150.303339601,6560615.0725,0,1,0,0
6100966.660029076,6572825.055125,0,1,0,0
5951685.519606441,6323246.912249999,0,1,0,0
5691819.810288049,6005315.813125001,0,1,0,0
5576417.308769077,5761885.233375001,0,1,0,0
5487965.30219961,5646591.0295,0,1,0,0
5157280.210896462,5263604.527625,0,1,0,0
4808237.1392799765,5001240.091,0,1,0,0
4632343.085651413,4794450.999875,0,1,0,0
4537540.08088018,4710275.428125,0,1,0,0
4367772.211380191,4517655.112625001,0,1,0,0
4240064.487258725,4387517.722,0,1,0,0
4555910.549001619,4669346.15475,0,1,0,0
5227801.6122103855,5354038.4465,0,1,0,0
5887486.653948583,6076904.348375,0,1,0,0
6138388.125509217,6517393.475875,0,1,0,0
6065035.860451795,6517416.124624999,0,1,0,0
6189464.183496557,6575506.571749999,0,1,0,0
6321298.290402569,6669320.524250001,0,1,0,0
5957684.2653907165,6282126.688,0,1,0,0
5952313.164233945,6273507.969500001,0,1,0,0
5865066.303379811,6115876.702125001,0,1,0,0
5763118.055045761,5961596.010125,0,1,0,0
5703507.785808504,5895844.333125,0,1,0,0
5624761.978434086,5877450.3145,0,1,0,0
5684521.112472355,5904997.427125,0,1,0,0
5577037.271138564,5819205.54525,0,1,0,0
5402109.607546851,5666774.883125,0,1,0,0
5309768.876724586,5576212.008374999,0,1,0,0
5290458.9975935,5499229.9865,0,1,0,0
4922923.810259737,5149153.829624999,0,1,0,0
4762097.926107429,4877735.056,0,1,0,0
4555185.642589711,4707708.129875,0,1,0,0
4413714.359742999,4589595.633125,0,1,0,0
4245720.649739467,4420372.357625,0,1,0,0
4140022.0666109174,4304668.594,0,1,0,0
4441064.278360926,4580502.5057500005,0,1,0,0
5084966.799458802,5191590.3305,0,1,0,0
5679655.544545114,5775974.056375,0,1,0,0
5970585.702028699,6068085.596875,0,1,0,0
5994380.074044138,6129942.926625,0,1,0,0
6097623.944510832,6200205.210750001,0,1,0,0
6202878.946124859,6272808.592250001,0,1,0,0
5842268.531969115,6007854.182,0,1,0,0
5826752.71428372,5988477.4245,0,1,0,0
5733951.096083865,5915274.812125,0,1,0,0
5634944.162244774,5823904.690125,0,1,0,0
5538824.909276292,5671652.878125,0,1,0,0
5585549.201682806,5745927.1275,0,1,0,0
5712909.099350125,5850655.173125001,0,1,0,0
5623613.533072919,5800503.830250001,0,1,0,0
5404868.599241726,5631226.408125,0,1,0,0
5311018.440310381,5507372.735375,0,1,0,0
5274360.714037798,5474919.428499999,0,1,0,0
4988138.777704038,5185717.046625,0,1,0,0
4878791.569810517,4977610.158,0,1,0,0
4659665.865185529,4822051.856375,0,1,0,0
4431885.158178434,4588843.434375,0,1,0,0
4180349.789278686,4351297.442875,0,1,0,0
3969466.2637928203,4136418.5785,0,1,0,0
4030606.0370428264,4156978.9717500005,0,1,0,0
4218766.8452892825,4339583.2325,0,1,0,0
4426160.101114102,4466133.7065,0,1,0,0
4745998.2104860395,4773891.970125,0,1,0,0
4970115.046398155,4969899.48325,0,1,0,0
5119959.632414401,5066710.858750001,0,1,0,0
5149223.065122798,5125126.4473749995,0,1,0,0
5019924.693770707,5064822.776374999,0,1,0,0
4893081.199495584,5053556.040125,0,1,0,0
4851290.360287599,5048830.934125001,0,1,0,0
4791512.290302604,5076739.144125,0,1,0,0
4776300.94005578,5016965.095875,0,1,0,0
4911358.975223362,5110752.223250001,0,1,0,0
5091680.163823739,5257338.5655,0,1,0,0
5113228.218510769,5307888.554125,0,1,0,0
4986763.07754565,5195769.6835,0,1,0,0
4963457.302610442,5111028.345875001,0,1,0,0
5024865.445872009,5108590.864999999,0,1,0,0
4787067.161163256,4867857.30975,0,1,0,0
4544132.957143314,4649082.706,0,1,0,0
4397385.56589327,4496306.178749999,0,1,0,0
4210720.627754107,4291509.418625,0,1,0,0
4012071.7901291177,4088522.701,0,1,0,0
3816547.6222470403,3918493.262125,0,1,0,0
3741694.7682399377,3871047.5311249997,0,1,0,0
3755812.3344003856,3900015.8723750003,0,1,0,0
3824810.1027682126,3935894.1955,0,1,0,0
3997561.192839779,4118881.0947499997,0,1,0,0
4166356.753201887,4337890.58275,0,1,0,0
4257289.286289141,4475136.3209999995,0,1,0,0
4352850.520144172,4607559.385375001,0,1,0,0
4369791.551834889,4617429.54175,0,1,0,0
4229916.078634903,4480606.085124999,0,1,0,0
4149355.636290483,4370081.017625,0,1,0,0
4149649.7458846793,4314351.748125,0,1,0,0
4284003.9325210005,4378725.695125,0,1,0,0
4490636.241150998,4642712.505249999,0,1,0,0
4720992.106997237,4926408.176750001,0,1,0,0
4785960.2066894695,5002264.178875,0,1,0,0
4729960.881589651,4932098.2088750005,0,1,0,0
4745765.052079603,4969114.5375,0,1,0,0
4797650.977725498,5026703.961999999,0,1,0,0
4437637.344602846,4740953.067625,0,1,0,0
4400247.148130737,4509977.483,0,1,0,0
4245695.446109496,4344101.557875,0,1,0,0
4187332.8908701465,4268221.936125,0,1,0,0
4054820.396481,4115621.680625,0,1,0,0
3998431.948752202,4091970.596,0,1,0,0
4345006.365005761,4495895.66975,0,1,0,0
5074849.922110736,5132350.337499999,0,1,0,0
5856552.531675555,5757966.805375,0,1,0,0
6294615.088039681,6136977.454875,0,1,0,0
6348183.084532745,6211328.389625,0,1,0,0
6430474.933759093,6259694.28975,0,1,0,0
6530483.762016453,6366849.826249999,0,1,0,0
6190031.149397962,6056920.087,0,1,0,0
6219084.217590094,6084691.1655,0,1,0,0
6112324.425143585,6004455.930125,0,1,0,0
6038332.031922787,5968570.725125,0,1,0,0
5958333.033395641,5913331.408124999,0,1,0,0
5917163.124385692,5883890.1435,0,1,0,0
5979783.430026382,5977115.752125001,0,1,0,0
5860730.345842771,5868855.24425,0,1,0,0
5721941.189196967,5657259.834125,0,1,0,0
5597485.694142967,5540651.919375,0,1,0,0
5537817.341718055,5440719.978499999,0,1,0,0
5151017.545384325,5096746.6606250005,0,1,0,0
4695577.93551144,4838240.982000001,0,1,0,0
4518446.785497293,4686061.755875,0,1,0,0
4372865.74124375,4555571.020125,0,1,0,0
4189269.834247276,4386487.333625,0,1,0,0
4046913.6261258423,4256010.526,0,1,0,0
4325334.349875852,4612742.59575,0,1,0,0
5042191.462588139,5186234.0525,0,1,0,0
5738081.388554275,5781241.122375,0,1,0,0
6100420.26466164,6102700.032875,0,1,0,0
6190995.144608669,6129193.894625,0,1,0,0
6302325.440768227,6226190.41175,0,1,0,0
6365363.999138683,6327577.55325,0,1,0,0
6085991.770191848,6217231.614,0,1,0,0
6146604.39861884,6614938.3165,0,1,0,0
6107726.64078214,6557036.403125,0,1,0,0
6027990.017124526,6402784.386125,0,1,0,0
5944657.1504214555,6144799.605125,0,1,0,0
5908351.057789072,6022492.2195,0,1,0,0
6014676.085432284,6086214.345124999,0,1,0,0
5899485.216178469,5937280.70925,0,1,0,0
5698139.148910463,5744424.979125001,0,1,0,0
5473445.3723812625,5661940.142375,0,1,0,0
5201294.864481866,5568500.7605,0,1,0,0
4822382.719141051,5159889.477624999,0,1,0,0
4753680.569053225,4886718.6049999995,0,1,0,0
4518310.306528434,4708537.462874999,0,1,0,0
4569149.602277376,4603508.591125,0,1,0,0
4402376.277784459,4429618.204625,0,1,0,0
4316447.496773854,4307352.475,0,1,0,0
4666226.706027426,4658534.36575,0,1,0,0
5406061.461673617,5261999.6334999995,0,1,0,0
6091843.674151048,5931463.499375001,0,1,0,0
6393034.687494032,6314897.064875,0,1,0,0
6538782.887397222,6372642.860625,0,1,0,0
6742252.751174308,6466993.87175,0,1,0,0
6924049.432373337,6572126.208249999,0,1,0,0
6675711.966466531,6277868.755,0,1,0,0
6776971.440062597,6231375.131500001,0,1,0,0
6638105.8750982955,6121010.074125,0,1,0,0
6528005.286956988,6028885.437124999,0,1,0,0
6492074.74871359,5958849.366125001,0,1,0,0
6394149.284205481,6008374.6245,0,1,0,0
6424877.983436219,5972195.897125,0,1,0,0
6184246.9435163215,5843581.186249999,0,1,0,0
5870805.08956828,5628884.804125,0,1,0,0
5643952.8024121,5575111.905375,0,1,0,0
5539338.988158397,5517896.666499999,0,1,0,0
5160782.941394284,5103903.873625001,0,1,0,0
4703565.932566598,4866331.739,0,1,0,0
4501207.207945138,4663181.347875,0,1,0,0
4452474.47961615,4533793.328125,0,1,0,0
4268714.985730559,4353768.144625001,0,1,0,0
4143007.873001769,4231817.609,0,1,0,0
4429266.760862634,4512756.26275,0,1,0,0
5113959.0526126325,5134801.5075,0,1,0,0
5835827.11829605,5741850.151375,0,1,0,0
6268833.314829715,6052433.766875,0,1,0,0
6264598.514186889,6044597.344625001,0,1,0,0
6329612.546179935,6083688.39275,0,1,0,0
6431054.589660406,6125680.276250001,0,1,0,0
6044530.950680487,5837873.194,0,1,0,0
6052255.807546608,5845215.6545,0,1,0,0
5899589.594335064,5766491.752125,0,1,0,0
5754290.225525215,5689783.077125,0,1,0,0
5701832.835301369,5694165.388125,0,1,0,0
5675483.263989069,5708664.9675,0,1,0,0
5704908.73468703,5796374.847124999,0,1,0,0
5628712.947686359,5694308.84725,0,1,0,0
5468740.653136268,5552345.140125,0,1,0,0
5376416.823230803,5488427.429375,0,1,0,0
5299082.50399594,5399016.4305,0,1,0,0
4948947.73426953,5040863.366625,0,1,0,0
4647467.053128839,4803048.9120000005,0,1,0,0
4477440.2156112045,4626129.610874999,0,1,0,0
4359327.718861207,4488614.233124999,0,1,0,0
4203395.542871848,4318441.419625,0,1,0,0
4096552.51225394,4186184.0519999997,0,1,0,0
4376816.701900139,4452342.95275,0,1,0,0
4996824.1383306235,5030175.260500001,0,1,0,0
5586753.558425605,5698624.089375,0,1,0,0
5876019.5832012445,6111271.679874999,0,1,0,0
5942573.118259281,6199645.8936250005,0,1,0,0
6002624.535825759,6363770.1077499995,0,1,0,0
6071180.6153295785,6407048.137250001,0,1,0,0
5788912.462011173,6056087.959000001,0,1,0,0
5754894.471449107,5907754.1035,0,1,0,0
5667962.003648207,5772640.505125,0,1,0,0
5557668.806576937,5679076.828125,0,1,0,0
5390306.0612374395,5591415.482124999,0,1,0,0
5454900.855840936,5607067.9665,0,1,0,0
5533955.070030004,5649459.850125,0,1,0,0
5452611.869988397,5513202.33125,0,1,0,0
5268254.5474933535,5330141.221125,0,1,0,0
5123509.529956192,5221543.420375001,0,1,0,0
5071926.01066415,5145644.1885,0,1,0,0
4773804.105715975,4870804.537625,0,1,0,0
4543411.971696511,4682545.364,0,1,0,0
4387853.581464216,4523004.196374999,0,1,0,0
4141354.0599536,4375085.114375,0,1,0,0
3912668.8900679946,4180718.943875,0,1,0,0
3702220.392196551,3970520.6085,0,1,0,0
3727211.151950076,4005197.48575,0,1,0,0
3914304.569269702,4145745.5415,0,1,0,0
4042557.208359048,4283440.0035,0,1,0,0
4349935.68334955,4526781.079125,0,1,0,0
4539458.278914437,4700417.66625,0,1,0,0
4628641.563433975,4780219.24675,0,1,0,0
4676141.867995307,4829333.092375,0,1,0,0
4605188.663128838,4733462.996375,0,1,0,0
4579867.619797021,4648173.390125,0,1,0,0
4531688.426280841,4556306.796125,0,1,0,0
4546951.341423899,4529854.144125,0,1,0,0
4464259.2430341095,4537015.901875,0,1,0,0
4561071.000560641,4674110.98525,0,1,0,0
4697505.177710846,4800399.7495,0,1,0,0
4740485.776814118,4777901.215125,0,1,0,0
4624464.941421732,4735674.692500001,0,1,0,0
4531097.676624715,4751738.761875,0,1,0,0
4528249.28553839,4770107.438,0,1,0,0
4278596.384429887,4527260.34975,0,1,0,0
4183719.267937839,4340521.213,0,1,0,0
4026512.462791607,4182961.65875,0,1,0,0
3839436.9914661497,4085534.676625,0,1,0,0
3636450.362448469,3908085.645,0,1,0,0
3475281.6565805525,3730732.4801250002,0,1,0,0
3432266.292084098,3696704.799125,0,1,0,0
3465665.088444948,3735841.032375,0,1,0,0
3509288.728253275,3786086.5245,0,1,0,0
3697614.2729848325,3964674.0747499997,0,1,0,0
3934227.8240814805,4120397.45775,0,1,0,0
4088901.60965918,4208962.41,0,1,0,0
4243566.063765466,4269867.006375,0,1,0,0
4253519.580037639,4268313.46675,0,1,0,0
4139641.930649057,4169317.916125,0,1,0,0
4015967.7363870293,4138602.4156250004,0,1,0,0
3993281.013637319,4145276.771125,0,1,0,0
4071004.7616066784,4241897.158125,0,1,0,0
4345285.620972708,4488857.57125,0,1,0,0
4654834.592765108,4748043.02475,0,1,0,0
4740987.831396699,4797141.048875,0,1,0,0
4693122.129801422,4740383.252875,0,1,0,0
4747362.555673897,4791522.5625,0,1,0,0
4813930.204705834,4804920.973,0,1,0,0
4532550.886768311,4520847.124625,0,1,0,0
4175383.087816775,4324792.075,0,1,0,0
4013937.4405879527,4198496.652875,0,1,0,0
3915905.986320257,4136686.577125,0,1,0,0
3767736.0973237753,4026720.543625,0,1,0,0
3744085.0126987845,3950246.017,0,1,0,0
4152440.4529523253,4233063.54875,0,1,0,0
4788895.209309652,4871177.4815,0,1,0,0
5419881.178421035,5515412.883375,0,1,0,0
5792907.377785817,5908353.289875,0,1,0,0
5866671.3865555525,6096210.312625,0,1,0,0
5912426.665398568,6121954.27575,0,1,0,0
6030210.353199497,6319917.00325,0,1,0,0
5714765.864091665,6165324.472,0,1,0,0
5710844.529392824,6099470.6674999995,0,1,0,0
5645126.74963133,5871897.707125,0,1,0,0
5643702.488188475,5891306.818125,0,1,0,0
5545762.729446858,5812961.856125,0,1,0,0
5512919.967479363,5700737.5215,0,1,0,0
5583962.799224496,5738895.118125,0,1,0,0
5461471.879891396,5489416.55525,0,1,0,0
5222762.770350769,5263294.811125,0,1,0,0
5087611.569163978,5181710.526375,0,1,0,0
4982133.934069037,5085796.124500001,0,1,0,0
4629241.181728199,4767059.5126249995,0,1,0,0
4390612.398839265,4571529.120999999,0,1,0,0
4229572.351099849,4406476.544875,0,1,0,0
4121233.447867587,4286943.241125001,0,1,0,0
3952149.8499748856,4134516.9606250003,0,1,0,0
3821672.953742549,4013729.7860000003,0,1,0,0
4178405.0234925747,4286490.930749999,0,1,0,0
4756326.846746132,4872612.3205,0,1,0,0
5348723.295339122,5414125.940375,0,1,0,0
5673939.099199712,5754333.515875,0,1,0,0
5698233.249879003,5767702.7006250005,0,1,0,0
5781966.335982636,5880719.75275,0,1,0,0
5880155.93022038,6002301.603250001,0,1,0,0
5763179.913396135,5720554.583000001,0,1,0,0
6141607.878984764,5664446.6565000005,0,1,0,0
6057086.536302611,5588953.177125,0,1,0,0
5889246.725232646,5536642.6431249995,0,1,0,0
5655830.098356113,5446274.262125,0,1,0,0
5539161.240037531,5432292.8055,0,1,0,0
5572185.689997047,5572966.519125,0,1,0,0
5433290.003569841,5412674.94525,0,1,0,0
5224059.842323914,5194388.004125,0,1,0,0
5139112.554356903,5101317.888374999,0,1,0,0
5041125.4916681945,4992409.4555,0,1,0,0
4623653.475786105,4697092.574624999,0,1,0,0
4323743.869754434,4500753.881000001,0,1,0,0
4141132.3611259013,4360820.093875,0,1,0,0
3929774.693290904,4241018.025125,0,1,0,0
3751453.9402873516,4122051.851625,0,1,0,0
3620327.4776552618,4003620.742,0,1,0,0
3967079.001901746,4279814.78575,0,1,0,0
4561683.5366446525,4834370.7625,0,1,0,0
5225777.901283294,5365772.509375,0,1,0,0
5609974.40853253,5700402.143875,0,1,0,0
5666577.20807682,5788134.432625,0,1,0,0
5774926.9234831035,5904827.92875,0,1,0,0
5879036.765353113,5976908.5512500005,0,1,0,0
5567583.060559571,5685088.333000001,0,1,0,0
5503689.146828502,5614081.3765,0,1,0,0
5331765.471415743,5465416.562125,0,1,0,0
5231629.590320572,5334870.026125,0,1,0,0
5167080.512081802,5289613.705125,0,1,0,0
5219102.176086828,5304546.2535,0,1,0,0
5175261.314710975,5339929.405125,0,1,0,0
5048200.598860323,5225678.0792499995,0,1,0,0
4847354.573736936,5117566.622125,0,1,0,0
4804086.048839286,5109499.886375,0,1,0,0
4755614.22866118,5053441.8975,0,1,0,0
4350423.378727183,4745899.177625,0,1,0,0
4416037.996389553,4534899.534,0,1,0,0
4212887.60526453,4396440.639875,0,1,0,0
4061347.752996847,4277111.502125,0,1,0,0
3872461.836489767,4148205.2126249997,0,1,0,0
3746081.0229685456,4031823.687,0,1,0,0
4027019.5881112367,4304518.92675,0,1,0,0
4649064.832861215,4825569.4715,0,1,0,0
5257052.7886837125,5275615.807375001,0,1,0,0
5576907.958794758,5584694.078875,0,1,0,0
5578021.915372759,5605663.983625,0,1,0,0
5630024.097159222,5652118.43575,0,1,0,0
5685016.848748893,5675271.61725,0,1,0,0
5393477.354362056,5402126.727,0,1,0,0
5407038.89361766,5383609.831499999,0,1,0,0
5334389.087198794,5260749.976125,0,1,0,0
5286530.585546136,5170253.095125,0,1,0,0
5262971.002176806,5125560.425125,0,1,0,0
5287301.482261181,5156160.0975,0,1,0,0
5385926.645949826,5261008.757125,0,1,0,0
5290518.392138347,5236460.76125,0,1,0,0
5167861.1790213585,5148426.884125,0,1,0,0
5113802.126077369,5109493.6523750005,0,1,0,0
5032899.740064234,5060341.8905,0,1,0,0
4683607.320588991,4741518.094625,0,1,0,0
4381399.133341223,4549448.086,0,1,0,0
4213340.388008624,4376907.656874999,0,1,0,0
4102407.297887206,4252469.543125,0,1,0,0
3932234.484387204,4095948.080625,0,1,0,0
3804407.3946584314,3988709.333,0,1,0,0
4079427.205630183,4215937.04875,0,1,0,0
4661689.702669069,4725632.854499999,0,1,0,0
5334921.195407465,5190040.326375,0,1,0,0
5761094.6912531555,5488061.576875,0,1,0,0
5856568.59424746,5592456.653625,0,1,0,0
6041321.590227962,5684730.42875,0,1,0,0
6085563.32429184,5789480.752250001,0,1,0,0
5752210.485011399,5673097.732,0,1,0,0
5624211.815465763,5659250.9115,0,1,0,0
5528239.518235579,5511271.943125,0,1,0,0
5441861.811820611,5403262.6151250005,0,1,0,0
5352495.0248584,5430470.117125,0,1,0,0
5377446.998155743,5533807.0715,0,1,0,0
5440761.082322717,5493848.347125,0,1,0,0
5319938.771228462,5319640.25425,0,1,0,0
5139340.023713157,5150665.986125,0,1,0,0
5034820.380714163,5064874.746375,0,1,0,0
4972094.8454322815,5009416.3604999995,0,1,0,0
4701685.472453475,4759587.313625,0,1,0,0
4442326.301353902,4588547.502,0,1,0,0
4282785.133728892,4419459.161375,0,1,0,0
4126005.4073291123,4261557.001375,0,1,0,0
3936069.5147253275,4058716.3148749997,0,1,0,0
3725871.1793503314,3852216.9354999997,0,1,0,0
3760547.967993021,3899123.2377500003,0,1,0,0
3901096.1123503447,4084562.0725,0,1,0,0
4038731.961498916,4226564.0505,0,1,0,0
4285916.300432548,4471555.100125,0,1,0,0
4465277.7848119885,4675061.25825,0,1,0,0
4552651.853491902,4796890.51475,0,1,0,0
4595663.934671491,4885781.102375,0,1,0,0
4494044.371585965,4899639.225375,0,1,0,0
